tmc,road,direction,intersection,state,county,zip,start_latitude,start_longitude,end_latitude,end_longitude,miles,road_order
110-13306,Van Ness St,WESTBOUND,Wisconsin Ave/39th St,DC,DISTRICT OF COLUMBIA,20016,38.943147000000,-77.069304000000,38.943172000000,-77.077016000000,0.415654,2
110-13305,Van Ness St,WESTBOUND,Nebraska Ave,DC,DISTRICT OF COLUMBIA,20016,38.943172000000,-77.077016000000,38.943167000000,-77.081409000000,0.236691,3
110-13304,Van Ness St,WESTBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20016,38.943167000000,-77.081409000000,38.943178000000,-77.093104000000,0.629975,4
110-13303,Van Ness St,WESTBOUND,49th St,DC,DISTRICT OF COLUMBIA,20016,38.943178000000,-77.093104000000,38.943183000000,-77.096766000000,0.197295,5
110+10480,Vermont Ave,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20005,38.902598000000,-77.033687000000,38.905313000000,-77.031876000000,0.217987,2
110P10480,Vermont Ave,NORTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20005,38.905313000000,-77.031876000000,38.905862000000,-77.031610000000,0.049463,3
110+10481,Vermont Ave,NORTHBOUND,Rhode Island Ave/13th St,DC,DISTRICT OF COLUMBIA,20005,38.905862000000,-77.031610000000,38.909168000000,-77.029327000000,0.283296,4
110P10481,Vermont Ave,NORTHBOUND,Rhode Island Ave/13th St,DC,DISTRICT OF COLUMBIA,20005,38.909168000000,-77.029327000000,38.910024000000,-77.029142000000,0.071212,5
110+10482,Vermont Ave,NORTHBOUND,Florida Ave,DC,DISTRICT OF COLUMBIA,20001,38.910024000000,-77.029142000000,38.918223000000,-77.024301000000,0.643087,6
110-10481,Vermont Ave,SOUTHBOUND,Rhode Island Ave/13th St,DC,DISTRICT OF COLUMBIA,20005,38.918600000000,-77.024518000000,38.911123000000,-77.028719000000,0.579953,1
110N10481,Vermont Ave,SOUTHBOUND,Rhode Island Ave/13th St,DC,DISTRICT OF COLUMBIA,20005,38.910024000000,-77.029142000000,38.909241000000,-77.030082000000,0.119992,2
110-10480,Vermont Ave,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20005,38.909241000000,-77.030082000000,38.905979000000,-77.032095000000,0.263349,3
110N10480,Vermont Ave,SOUTHBOUND,Massachusetts Ave,DC,DISTRICT OF COLUMBIA,20005,38.905979000000,-77.032095000000,38.905502000000,-77.032348000000,0.040329,4
110-10479,Vermont Ave,SOUTHBOUND,US-29/K St,DC,DISTRICT OF COLUMBIA,20005,38.905502000000,-77.032348000000,38.902598000000,-77.033687000000,0.219106,5
110N10487,Virginia Ave,EASTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.900920000000,-77.057197000000,38.900679200000,-77.056765800000,0.029144,1
110-10486,Virginia Ave,EASTBOUND,27th St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.900679200000,-77.056765800000,38.900332000000,-77.056092000000,0.043560,2
110-10485,Virginia Ave,EASTBOUND,New Hampshire Ave/25th St,DC,DISTRICT OF COLUMBIA,20037,38.900332000000,-77.056092000000,38.899105000000,-77.053852000000,0.147458,3
110N10485,Virginia Ave,EASTBOUND,New Hampshire Ave/25th St,DC,DISTRICT OF COLUMBIA,20037,38.899105000000,-77.053852000000,38.898434000000,-77.052615000000,0.081217,4
110-10484,Virginia Ave,EASTBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.898434000000,-77.052615000000,38.896297000000,-77.048644000000,0.259994,5
110N10484,Virginia Ave,EASTBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.896297000000,-77.048644000000,38.896020000000,-77.048146000000,0.032934,6
110-10483,Virginia Ave,EASTBOUND,US-50/Constitution Ave,DC,DISTRICT OF COLUMBIA,20006,38.896020000000,-77.048146000000,38.892616000000,-77.041731000000,0.419259,7
110P10487,Virginia Ave,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.900841000000,-77.056988000000,38.900920000000,-77.057197000000,0.012490,1
110+10487,Virginia Ave,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.900451000000,-77.056086000000,38.900841000000,-77.056988000000,0.056423,2
110+10486,Virginia Ave,WESTBOUND,27th St/Virginia Ave,DC,DISTRICT OF COLUMBIA,20037,38.899341000000,-77.054067000000,38.900451000000,-77.056086000000,0.133104,3
110P10485,Virginia Ave,WESTBOUND,New Hampshire Ave/25th St,DC,DISTRICT OF COLUMBIA,20037,38.898849000000,-77.053150000000,38.899341000000,-77.054067000000,0.060027,4
110+10485,Virginia Ave,WESTBOUND,New Hampshire Ave/25th St,DC,DISTRICT OF COLUMBIA,20037,38.896346000000,-77.048539000000,38.898849000000,-77.053150000000,0.302684,5
110P10484,Virginia Ave,WESTBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.896023000000,-77.047896000000,38.896346000000,-77.048539000000,0.041199,6
110+10484,Virginia Ave,WESTBOUND,E St,DC,DISTRICT OF COLUMBIA,20037,38.892075000000,-77.040460000000,38.896023000000,-77.047896000000,0.486494,7
110P13352,Warder St,NORTHBOUND,Columbia Rd,DC,DISTRICT OF COLUMBIA,20001,38.928543000000,-77.019389000000,38.928844000000,-77.019435000000,0.020941,2
110+13353,Warder St,NORTHBOUND,Irving St,DC,DISTRICT OF COLUMBIA,20010,38.928844000000,-77.019435000000,38.929376000000,-77.019572000000,0.037470,3
110+13354,Warder St,NORTHBOUND,Rock Creek Church Rd,DC,DISTRICT OF COLUMBIA,20010,38.929376000000,-77.019572000000,38.937035000000,-77.021379000000,0.537697,4
110P13351,Warder St,NORTHBOUND,Irving St/Michigan Ave/Hobart Pl,DC,DISTRICT OF COLUMBIA,20001,38.927927000000,-77.019465000000,38.928543000000,-77.019389000000,0.048656,
110N13351,Warder St,SOUTHBOUND,Irving St/Michigan Ave/Hobart Pl,DC,DISTRICT OF COLUMBIA,20001,38.928543000000,-77.019389000000,38.928046000000,-77.019465000000,0.037533,1
110P10488,Washington Ave,NORTHBOUND,S Capitol St SE,DC,DISTRICT OF COLUMBIA,20003,38.883865000000,-77.009046000000,38.884115000000,-77.009427000000,0.026844,1
110+10489,Washington Ave,NORTHBOUND,I-395/S Capitol St SW,DC,DISTRICT OF COLUMBIA,20024,38.884115000000,-77.009427000000,38.885042000000,-77.010652000000,0.091967,2
110P10489,Washington Ave,NORTHBOUND,I-395/S Capitol St SW,DC,DISTRICT OF COLUMBIA,20024,38.885042000000,-77.010652000000,38.887071000000,-77.013350000000,0.202079,3
110+10490,Washington Ave,NORTHBOUND,Independence Ave,DC,DISTRICT OF COLUMBIA,20024,38.887071000000,-77.013350000000,38.887565000000,-77.013816000000,0.042442,4
110N10488,Washington Ave,SOUTHBOUND,S Capitol St SE,DC,DISTRICT OF COLUMBIA,20003,38.883696000000,-77.009480000000,38.883214000000,-77.009122000000,0.038589,1
110-10488,Washington Ave,SOUTHBOUND,S Capitol St SE,DC,DISTRICT OF COLUMBIA,20003,38.885023000000,-77.010894000000,38.883696000000,-77.009480000000,0.119992,2
110N10489,Washington Ave,SOUTHBOUND,I-395/S Capitol St SW,DC,DISTRICT OF COLUMBIA,20024,38.886483000000,-77.012906000000,38.885023000000,-77.010894000000,0.148080,3
110-10489,Washington Ave,SOUTHBOUND,I-395/S Capitol St SW,DC,DISTRICT OF COLUMBIA,20024,38.887564000000,-77.013967000000,38.886483000000,-77.012906000000,0.094577,4
110+10497,Western Ave,EASTBOUND,Wisconsin Ave,DC,DISTRICT OF COLUMBIA,20015,38.956450000000,-77.091262000000,38.960294000000,-77.086351000000,0.374642,2
110+10765,Western Ave,EASTBOUND,Military Rd,DC,DISTRICT OF COLUMBIA,20015,38.960122000000,-77.086554000000,38.961265800000,-77.085125400000,0.111479,3
110-10497,Western Ave,WESTBOUND,Wisconsin Ave,DC,DISTRICT OF COLUMBIA,20015,38.967287000000,-77.077415000000,38.960294000000,-77.086351000000,0.682981,3
110+13114,Wheeler Rd,NORTHBOUND,Alabama Ave,DC,DISTRICT OF COLUMBIA,20032,38.838778000000,-76.993559000000,38.843656000000,-76.994226000000,0.338787,1
110+13113,Wheeler Rd,NORTHBOUND,Mississippi Ave,DC,DISTRICT OF COLUMBIA,20032,38.832110000000,-76.987300000000,38.838778000000,-76.993559000000,0.600583,2
110-13113,Wheeler Rd,SOUTHBOUND,Mississippi Ave,DC,DISTRICT OF COLUMBIA,20032,38.843656000000,-76.994226000000,38.838778000000,-76.993559000000,0.338787,1
110N05886,Whitehurst Fwy,EASTBOUND,Canal Rd,DC,DISTRICT OF COLUMBIA,20007,38.904998000000,-77.070562000000,38.904672400000,-77.070205400000,0.031443,3
110-05885,Whitehurst Fwy,EASTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.904672400000,-77.070205400000,38.902525000000,-77.058557000000,0.661729,4
110-10766,Whitehurst Fwy,EASTBOUND,L St,DC,DISTRICT OF COLUMBIA,20037,38.902411000000,-77.055893000000,38.902463000000,-77.053302000000,0.140001,5
110N05885,Whitehurst Fwy,EASTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.902525000000,-77.058557000000,38.902398000000,-77.056880000000,0.091594,6
110-10501,Whitehurst Fwy,EASTBOUND,27th St,DC,DISTRICT OF COLUMBIA,20037,38.902398000000,-77.056880000000,38.902404000000,-77.056071000000,0.043622,7
110+10501,Whitehurst Fwy,WESTBOUND,27th St,DC,DISTRICT OF COLUMBIA,20037,38.902547000000,-77.053311000000,38.902561000000,-77.055352000000,0.110050,3
110P10501,Whitehurst Fwy,WESTBOUND,27th St,DC,DISTRICT OF COLUMBIA,20037,38.902561000000,-77.055352000000,38.902632000000,-77.056525000000,0.063631,4
110P05885,Whitehurst Fwy,WESTBOUND,Rock Creek and Potomac Pkwy,DC,DISTRICT OF COLUMBIA,20037,38.902631000000,-77.056036000000,38.902615000000,-77.058894000000,0.154169,6
110+05886,Whitehurst Fwy,WESTBOUND,Canal Rd,DC,DISTRICT OF COLUMBIA,20007,38.902615000000,-77.058894000000,38.904675400000,-77.070114200000,0.636314,7
